speed,brake,steering,road,traffic,visibility,tyre,risk
85.66366430084095,6.288823254665509,-33.833423805327044,0,2,22.34082578095545,1,HIGH
78.50647329684983,35.13901127210792,8.474999566341236,0,2,56.41941079405698,0,MEDIUM
66.18568838126116,73.73152406883713,-2.045503672898241,1,2,53.47909034204819,1,HIGH
69.69209685106925,94.63033104166658,20.201121819473556,1,0,81.12672196613529,0,MEDIUM
64.69177351060127,51.45551529746187,8.833818888272862,1,2,68.12105644645143,1,HIGH
60.96238227085866,35.452562268323206,21.632824125149412,0,2,57.0325406732114,0,MEDIUM
83.39843086472486,11.51543813625208,4.679410450363049,1,1,80.46843151047148,0,MEDIUM
81.05719773191618,29.814704527749797,0.02064323724452881,1,2,81.64411977285458,0,MEDIUM
83.13065893581869,31.735974403381416,14.058675328488787,0,1,100.0,0,MEDIUM
89.52172323996683,91.32107588646033,3.1225401785602385,0,1,44.779140580422535,0,MEDIUM
72.22590959940479,28.370134636115914,20.602408294029818,0,0,34.41784029541064,1,MEDIUM
48.274888809631896,77.54675752996286,7.357140571078498,0,1,57.15801968887429,1,MEDIUM
68.64385387749599,49.330670319661955,2.0375078778147606,1,2,46.9966760705072,1,HIGH
79.18876407729512,35.38858247767662,9.246142047260369,1,0,67.10052174685292,0,MEDIUM
54.86725590729603,26.86989672044316,3.6446317134955692,0,1,43.926039976179695,0,MEDIUM
69.06795374979194,79.25252443931325,34.189947415577095,0,1,70.6055617768059,1,HIGH
96.73785528567514,55.72063267307358,-6.287124306176214,0,2,89.00377736951508,1,HIGH
40.3744555716856,38.341639336485066,-10.679766362131955,0,0,100.0,1,SAFE
60.052199644888915,18.995246069294016,-0.1087161627285033,1,1,54.54169542483087,0,MEDIUM
65.43753982753314,56.19928831067561,4.565305908213913,1,1,36.70643271154921,1,HIGH
57.03731491142804,46.16235099751109,-31.81548158147266,0,2,79.01907883029973,0,MEDIUM
63.77764324952459,76.08690981850317,-4.862971520505628,0,2,62.45947469434264,1,HIGH
72.11473170223537,56.449409012864145,11.10945114783223,1,2,72.86411973008761,0,HIGH
29.93334233098564,54.40864271643828,-21.230036548831023,1,1,51.78297702384564,1,HIGH
71.10417317577938,76.49928552005798,24.99625748361571,0,1,71.45200019356052,0,MEDIUM
92.60946801717631,96.23935916235877,-4.784507904536522,0,0,69.09642058921722,1,MEDIUM
84.9594807536402,60.76924794040883,-18.826275218627828,1,1,63.7829054826358,1,HIGH
82.2190095644949,12.450961887479654,19.764782640077474,1,1,45.17236464331796,1,HIGH
70.42734754040255,0.0,-4.44185109031164,1,2,100.0,0,MEDIUM
68.76352195730256,49.920859413477814,-2.6589833879940987,1,2,89.40848498958746,0,MEDIUM
79.35971716801362,53.851850558731826,-8.10071261298093,0,1,33.26145543031993,1,MEDIUM
59.10002418793542,64.46185436461586,26.23036822003617,1,2,88.03293917012293,0,HIGH
91.17162269705278,6.638231600640353,-1.1918255305985164,1,1,71.85640202701225,1,HIGH
99.97556604648835,0.0,-21.734854460977576,0,1,90.20580506232517,0,MEDIUM
66.68805970075393,68.52903258471339,-17.0812219155387,1,2,93.8977382950853,0,HIGH
94.17896240341834,0.0,18.40400135632503,1,2,66.2663412185567,0,HIGH
88.28423658189249,53.31336279979786,6.3650270410888625,1,1,58.245661441880166,1,HIGH
74.245145599648,61.60018180051975,1.0324848840417429,1,1,45.652040155876165,0,MEDIUM
37.321727490951496,47.710555630357184,34.99395523982361,0,2,89.79900828754569,0,MEDIUM
75.66425858503642,4.384988201981997,0.9752011251973951,0,0,8.907001717089486,0,SAFE
71.6292437145503,68.24672294019963,27.43102986983896,1,2,100.0,1,HIGH
71.2845910047228,24.93320209633813,-19.459025296461505,0,0,44.10167444875681,1,MEDIUM
73.54950391870749,43.58209935250731,-8.562855817882092,1,1,100.0,0,MEDIUM
97.20881122971569,57.598567926495136,-4.8477435755291935,1,2,61.68948581487485,0,HIGH
77.39991060583563,9.054341815893899,17.89130120880342,1,0,77.87006222883423,1,MEDIUM
90.81139334410281,42.07239044654735,-15.961694320627856,1,2,71.63986195494373,1,HIGH
64.3315629288107,14.221419992490862,-3.955812403657834,1,2,5.470350864789481,1,HIGH
33.520494459590694,50.23064879585482,-11.060244705176242,0,0,57.8955029823514,1,MEDIUM
81.00544991511568,27.344301020297628,-20.08962266728878,1,1,77.54869424471518,0,MEDIUM
52.278582953333796,40.79278001155642,-14.000029683880564,1,1,71.82901140526445,1,HIGH
92.70347652473481,13.457189386200866,-0.35205680237110465,0,0,73.52270444011126,0,SAFE
65.67067032114083,11.558590288751688,1.1781762062546512,1,1,31.756277277495585,0,MEDIUM
81.80506021598141,49.766704630904904,-4.587428327417321,1,1,50.037075509795834,1,HIGH
40.45320667148442,58.671522872379214,-11.359575383060621,1,1,100.0,1,HIGH
73.89959681642104,79.6634995357414,-9.89650844673761,0,0,100.0,0,SAFE
68.84887653867804,19.937663994781328,-21.4383934061819,1,0,47.45451382008432,0,MEDIUM
64.57810627562628,62.66380807608867,-7.591441718051527,0,1,100.0,0,MEDIUM
95.06244074537302,34.8957561085174,-2.528464192219444,1,0,57.71241570201224,0,MEDIUM
49.87789318095422,27.36982279494466,-8.914090492331907,0,1,75.8316675551709,1,MEDIUM
75.54307363214846,46.038319906687775,-19.650816144035822,0,0,71.6999405963066,0,SAFE
88.29450767661413,0.0,9.74579365130656,1,2,79.63101454092876,0,MEDIUM
73.14534156178298,15.857733133479375,10.57612923476309,1,1,58.57988295127258,0,MEDIUM
44.65412058535247,13.913600634721803,9.68790506282228,0,1,64.48203620554243,0,SAFE
76.81415901707165,52.88865046408087,0.9781563638212065,1,2,70.83149641559203,1,HIGH
66.27965477401159,57.5350570741718,-6.2445195127226825,1,0,32.46122233988247,0,MEDIUM
101.2690732272627,19.746467515716798,-15.59932454633973,0,1,43.98216723844128,0,MEDIUM
42.237761969242676,30.021297789878343,23.558326675350813,0,0,44.529128169301806,0,SAFE
77.11703464659715,7.583535737828996,15.206913195976238,1,0,19.665393076246566,1,HIGH
58.34022085877599,4.063468807177642,16.539180913132277,1,1,59.618808920387494,0,MEDIUM
35.7423404410965,9.687912500271043,-1.980151821988674,0,0,36.14544225569085,0,SAFE
106.94393244420866,28.7323001343168,-32.779874053111385,1,2,42.076885736584714,0,HIGH
71.02125697786772,24.53635725784018,-16.093511893132494,1,0,66.78879608059361,1,MEDIUM
54.5891782489368,18.20930721181957,11.654456591416006,1,1,82.54066570891668,0,MEDIUM
81.20770010610434,22.56551932932364,-4.286691138439102,1,2,50.66258899966662,0,HIGH
53.31427606433684,46.08431178484533,-17.6646588342717,1,2,100.0,0,HIGH
56.287312654611995,13.848141790808185,-8.267545749011324,1,2,78.35515792030353,1,HIGH
46.169373402063975,10.058317760275784,5.447306766585395,1,1,100.0,1,MEDIUM
108.88329508082157,86.46884141900992,-8.598131166731886,0,1,58.31514074441822,0,MEDIUM
61.62522826880627,36.43410154321059,33.103940237293386,1,0,67.3137120278195,0,MEDIUM
38.24120496861753,40.40521679515071,-11.970373877683473,1,1,68.88670879019301,0,MEDIUM
59.22976684484683,43.74795687961099,7.396367623276646,0,0,100.0,1,MEDIUM
75.57497275626079,0.0,-14.133078941985337,1,0,100.0,1,MEDIUM
64.2846694182843,0.0,-19.311436830077792,0,1,52.32591767805373,1,MEDIUM
55.73930695870814,66.1860773870668,-15.923615042947347,1,0,62.57268780020813,0,MEDIUM
56.87162909567473,32.05020441869185,0.7161814116355952,1,2,62.62701832273031,1,HIGH
47.72051053401663,64.219023547663,18.138706884755813,1,0,6.531003012333862,0,MEDIUM
43.28890212276757,39.51930990812217,20.865809438856665,1,0,32.82692748149939,1,HIGH
81.10759756144725,41.343072759454316,27.356224410730658,0,1,22.01445771434404,1,HIGH
53.772500672931514,72.61098561896443,-17.25186352889178,1,1,30.510040506966043,1,HIGH
73.7607046922327,35.141927220718905,19.25782596101569,1,0,84.71619760025827,0,MEDIUM
61.66715084562685,44.58757585502731,-20.315090622578076,1,0,32.198826594830756,1,HIGH
75.04158552102174,35.62533428761897,3.573656599535945,1,1,50.0355036068172,0,MEDIUM
70.75135244222685,65.74904562073114,-3.92732937635743,0,0,55.67149059003809,1,MEDIUM
59.15877082603792,27.320589471963252,7.117402934145791,1,2,62.76443865698064,1,HIGH
41.298490522515216,49.31489190614879,13.510093086150832,1,2,53.40345640542449,0,HIGH
113.10683225216746,66.97143942109079,12.60949539689997,1,2,68.36617201080202,1,HIGH
53.65632362735357,45.680647827156896,29.39064335594999,0,0,69.80719618578587,1,MEDIUM
46.46887260025827,25.722340666522026,12.534610031883044,1,1,69.04006735222274,0,MEDIUM
42.14082407760549,24.68836901038099,-0.15931535079804177,1,1,62.07603750995706,0,MEDIUM
55.420171735632486,25.4807986069113,-13.656012352102955,0,2,43.648597833501526,0,MEDIUM
93.68624480497058,19.441447648275965,-5.852882874302448,1,2,95.12878294829483,0,MEDIUM
84.11502236809798,51.21783384038428,-0.1475586225828768,0,2,54.46376609857044,1,HIGH
26.579864319882503,29.344891820437198,5.599652195143852,1,1,53.14255582256415,1,HIGH
77.51302688830046,13.514675553544063,22.366855883636177,0,2,89.0825435841665,1,MEDIUM
105.37867648900081,30.77504272061575,-17.640232435754047,0,1,100.0,0,MEDIUM
41.30156862742541,50.4744012732116,-9.320879826644765,1,0,40.73070511589357,0,MEDIUM
42.64040676967532,46.19557345657316,12.530881888893518,0,2,62.2084754046924,0,MEDIUM
55.26561274337657,19.001706388797,-6.569693520367451,0,0,35.50836296193321,0,SAFE
86.0773598661439,32.94417716887084,-6.7758159226775785,0,1,70.52370378607962,1,MEDIUM
36.33129170683101,84.24994782939407,-6.169509914418605,0,1,40.581399834637544,0,MEDIUM
83.88311533578079,10.098467233515748,11.271573992910831,1,0,62.43251349614133,1,MEDIUM
56.19850154715266,46.24832312448771,-27.45146864112166,1,2,100.0,1,HIGH
84.92083398100937,47.45914170044295,35.86819598691202,1,0,57.89673390289708,0,MEDIUM
53.03262899823051,13.796079332465013,26.134760934314286,0,0,75.88050384411032,0,SAFE
100.930376173362,57.782697384925484,2.782668577039738,0,1,86.81059932131629,0,MEDIUM
76.47385923917487,7.329172459320148,-7.357994617847758,0,2,100.0,1,MEDIUM
72.89678094901345,28.491205011690298,5.328205702742059,1,0,60.11007426563997,1,MEDIUM
85.62978844568582,41.94359768600203,10.964490841919883,0,2,88.68251165338918,0,MEDIUM
35.68528876712878,46.44984447283206,-7.183557496651408,0,2,69.00185800538824,0,MEDIUM
63.76356196937091,0.0,-6.884349112476924,0,0,52.19248339675499,1,MEDIUM
82.10084612744583,18.41978369241663,18.438254388435368,1,0,94.76646065454351,0,MEDIUM
65.038782310321,52.737422319778894,14.730212237727606,1,1,94.92074932124504,1,HIGH
43.86964849723676,49.77602271201779,18.94796133845982,0,1,92.6960347827225,1,MEDIUM
85.76816391777652,23.292080455493178,7.073041461002212,0,1,47.708231481307344,1,MEDIUM
64.1267522391393,57.71667111376044,21.892155444544212,1,0,59.04875120407766,0,MEDIUM
74.34878232589853,30.367589101180315,20.19164625511881,0,2,93.35722136710886,0,MEDIUM
48.01388688838413,23.403460765457577,-3.6750381533144716,1,2,81.20039172473346,1,HIGH
91.59693351752074,10.552449472420562,19.91810304566803,1,0,63.32051447197436,0,MEDIUM
82.92969280896669,63.695319636794835,7.991350899181656,1,0,50.99199371573063,1,HIGH
37.572650362388735,19.634695757073082,22.877891188529702,0,2,14.011166547900991,1,HIGH
85.71631277256273,43.61380782981916,2.6360660499101125,1,0,13.7673041353856,0,MEDIUM
87.68110867818088,16.423691359913054,-6.736957702320771,0,0,78.07356723810634,0,SAFE
54.33398067991833,59.29078720763714,7.123335907409129,1,2,88.05130504629085,0,HIGH
78.64407709964973,30.272135556316172,0.13356081069173847,0,1,62.01535249840376,1,MEDIUM
57.88036912224809,15.472789279977093,-11.196623502466974,0,1,77.11256094028354,1,MEDIUM
93.09876259813964,64.15935653803707,-15.299333587618266,1,0,53.10451588097817,0,MEDIUM
48.599174138066296,60.679408906535244,12.690186447820302,0,0,71.02234211276301,1,MEDIUM
67.51928719085282,52.25373210355826,-15.918621815319828,0,1,70.4359034146638,0,MEDIUM
32.13835901276899,39.9219873419502,2.0064376332272986,0,1,60.92677708855908,0,SAFE
62.20321954915366,42.51838832327889,-6.131260228260077,1,2,94.42656104962182,1,HIGH
64.99152538782762,64.69544872220548,9.005254502021522,1,2,66.76373453340759,1,HIGH
102.81912904395853,65.36335775892749,0.8396108497821471,0,1,100.0,1,MEDIUM
69.6269130719096,22.311555294758378,1.0878719185045318,0,2,60.200513379552845,0,MEDIUM
85.3970593801973,27.082693261894345,-3.9282621261043076,0,0,24.246821603514093,0,SAFE
78.03090928701081,53.187101964515236,-20.281405568929937,0,0,44.654015850161215,1,MEDIUM
44.8973699497499,47.230921931925906,-19.910262858714106,1,2,51.90122442112175,1,HIGH
74.38475939096179,47.640108976479524,-11.909750757067997,1,2,77.54217054168579,0,HIGH
65.30693924820523,47.87050933115156,-4.033858772382455,1,1,71.6479555968406,0,MEDIUM
36.167108482818875,0.0,16.986720377821882,1,1,88.04090738574956,0,MEDIUM
35.36321628730305,54.14785050752336,-7.641960167613547,1,2,52.03707097483057,0,HIGH
91.11909785281462,32.81771336904266,10.685680971384917,0,2,25.80469470573849,0,MEDIUM
100.4212476043283,49.54537844970911,18.249549490421252,0,1,68.2755050086513,1,MEDIUM
87.22611578869521,27.79619500756541,3.4618181465618254,0,2,32.76151088746357,1,HIGH
78.1584067668302,44.482614844450616,-5.334845166789293,0,1,51.59365984921195,0,MEDIUM
60.41436372547328,33.1416428951007,-23.065421049524453,1,0,100.0,0,MEDIUM
62.88889441500805,62.62422255022636,7.110551867617536,0,2,25.766530492777292,1,HIGH
66.16891928267862,39.74434545813845,-13.324891511748245,1,1,100.0,0,MEDIUM
71.59789366508376,53.453824945940966,25.601078588982677,0,2,92.47695633455092,0,MEDIUM
48.50676715065872,0.0,-14.917021183135912,0,0,47.225369365146875,0,SAFE
86.79951527157009,2.5553598766708845,3.271557309890893,1,0,55.982830533817605,1,MEDIUM
49.01402283934565,70.02026370528155,20.226296664799747,1,0,63.479026002160666,0,MEDIUM
56.724267492330526,82.32623571830092,-27.942228595288558,1,2,79.1826576605733,1,HIGH
54.19748919424744,44.85008437134124,-13.535714507436676,0,0,90.6907807651054,0,SAFE
74.5714339039503,34.140397765167094,-14.341995785448104,0,2,72.92960847375058,0,MEDIUM
62.58237409872613,81.40367958727184,-4.647929179463063,0,1,100.0,0,MEDIUM
83.3768137959718,34.147257704989144,-13.261967959764316,0,1,77.00899345353125,0,MEDIUM
54.59760995835199,54.65440909551848,-4.672541988968594,0,0,76.76490731345575,1,MEDIUM
104.68057402347463,19.874807461787576,-15.614959522278435,0,0,34.1983549854374,1,MEDIUM
89.6402154548919,25.97553907419067,12.34222996399367,1,1,33.19329342119144,0,MEDIUM
73.25218200902545,37.26917599346741,1.8279850239268,1,0,83.89821546220338,1,MEDIUM
70.79097626622868,52.70599850148396,1.553864344371621,1,0,100.0,0,MEDIUM
82.19826227910966,14.830358562731337,-20.666575391247505,0,2,62.06097538615861,0,MEDIUM
69.71302981055042,41.35213762352739,-11.742711850200152,0,2,95.95885490000998,0,MEDIUM
51.29035136940077,36.52378987802954,18.000235647312156,0,1,60.956814001813534,1,MEDIUM
89.04727239154471,46.680056802600156,-17.40435929728678,1,0,99.63276823629378,1,MEDIUM
71.6307283876947,76.52063042845617,15.754009551190824,1,0,90.01598988162411,0,MEDIUM
59.10040140836166,58.193926771467176,-17.625819820280448,1,2,33.19240098675329,1,HIGH
45.28101250569104,6.368549952290678,23.941107465965324,1,0,86.70455589624339,1,MEDIUM
80.6003909004539,82.21201481623689,9.841510216014221,1,2,55.68337602351467,1,HIGH
94.97177254320297,37.863331297011996,-0.5224803742071699,0,1,100.0,1,MEDIUM
74.05471981560586,34.038301624572355,-6.6901743752602405,1,1,53.429559218529306,1,HIGH
68.21640271774963,0.0,-30.629769077564,1,2,100.0,1,HIGH
45.97724528439107,73.06465835368421,-0.6532146957115722,1,0,80.32448792935124,1,MEDIUM
40.261602294028904,12.106777319533034,-12.668858989987296,0,1,63.797284724438626,1,MEDIUM
60.55609533020805,71.84694263498379,-20.520937306520892,1,1,87.1255329265997,0,MEDIUM
63.60488538380485,0.0,-12.032060177733383,0,0,52.35375073062288,1,MEDIUM
46.51747167098565,74.01555598086611,-15.906162054405076,0,2,14.200120740449698,1,HIGH
77.28425879316524,42.02320843411804,2.55345661042886,1,2,46.50171937893431,0,HIGH
46.185437701519106,16.880993305723074,13.727555403549164,0,2,62.378646617043685,0,MEDIUM
50.19369985155393,35.36420408020828,-6.707107416780235,0,0,54.7030599588945,0,SAFE
50.214104054370836,40.1485685116224,-10.820205861045002,1,2,62.63979405046027,1,HIGH
76.07495341042073,73.54664898511489,-18.77722451973705,0,0,5.0,0,MEDIUM
83.20755257994993,18.105120992246942,13.09106896445909,0,2,53.86960227861715,1,HIGH
54.47673080959018,5.81162068980565,-11.815785885365688,1,0,63.60175428038916,0,MEDIUM
76.46514686080982,11.308403757294332,7.2656739664266015,0,0,81.56820077064452,1,MEDIUM
95.07047383405975,45.22297459444697,-18.39246177544344,0,2,100.0,0,MEDIUM
88.45921683111163,50.11405335765372,-3.531470487180846,1,1,42.07938269733898,0,MEDIUM
82.32453062895401,55.46905638368472,15.00688823721061,1,0,82.57913983955382,0,MEDIUM
71.17211428001707,26.940816113707918,-30.19363861696018,0,2,69.09441008993267,0,MEDIUM
66.03419798861994,54.010632995509354,9.833709719056937,1,0,62.87554740429004,1,MEDIUM
86.56894471685224,99.03840763500777,-3.215018754362242,0,2,100.0,0,MEDIUM
47.89934972559736,22.02457879957483,9.97487329668506,1,2,100.0,0,MEDIUM
72.18488605823939,34.6595135622301,20.613507884317933,1,2,80.08948851760854,0,HIGH
72.20821198160475,14.19388837837488,-11.311579201924053,1,2,47.50295596055426,1,HIGH
34.061439334507874,44.83252137314296,-5.006258909966172,0,2,50.72174088800199,0,MEDIUM
81.31840614037014,61.71042128883269,-13.33896119002886,0,1,75.05123194959097,1,MEDIUM
66.06365283405292,0.0,7.846437010867905,1,2,67.96024483091625,0,MEDIUM
60.56743431473498,65.42214019250622,-1.2405169142025168,0,0,88.75804339521709,1,MEDIUM
107.63308487720104,23.192466163284205,-33.49009622401975,0,1,100.0,1,MEDIUM
74.34930452807905,53.68965339563356,16.817184852382603,1,1,69.29002463429336,0,MEDIUM
86.87692887311601,53.397161204096406,-10.732760683302008,1,0,74.92613991412213,0,MEDIUM
64.71818542352108,73.07632957901663,12.346446690816078,1,2,38.82336094138138,0,HIGH
82.17543277653985,18.250101849601624,17.885767175676165,1,1,42.8601795444531,0,MEDIUM
48.914527072964404,59.002592256232944,6.488724180612401,0,1,99.83563516385942,1,MEDIUM
71.46430729248438,19.830841934673273,22.60306177155219,0,0,67.41373117335814,0,SAFE
42.02105476843323,67.51629926414859,-18.834065702828795,0,0,100.0,1,MEDIUM
63.90990151697279,39.99627375337773,8.797700508196286,1,2,87.0670478365601,1,HIGH
95.0879919177393,82.5646390290631,22.168841575767683,1,0,100.0,1,HIGH
102.73885074285378,37.58422123052861,-4.135386804855835,1,2,91.56480208479711,1,HIGH
66.38195210328695,40.71943189461517,-3.5312186546557647,1,2,80.51068634311505,1,HIGH
79.30990589528973,1.5321417148113454,-1.3231171773918984,1,1,64.6243236140426,0,MEDIUM
65.26867567657742,7.443454596474147,10.117024966284141,1,0,100.0,0,SAFE
117.71160324722518,51.98794192429567,2.261280156992399,1,1,73.11365772966694,0,MEDIUM
58.46376302210298,48.77952667255426,-20.624668147710985,1,2,69.60700441733387,0,HIGH
63.36541156272074,10.926657029796424,-40.0,1,2,36.93083720636094,1,HIGH
65.1902978780055,54.197475578354585,11.691588206133646,1,2,57.99558859237384,1,HIGH
59.93365889591681,29.580295896150716,0.41923190633272367,0,1,100.0,1,MEDIUM
61.43907701170815,3.251778335885483,-17.10833071077564,1,1,71.97332786693079,0,MEDIUM
47.585175576239635,26.059985346226153,11.916969190267054,1,0,54.74519303586727,1,MEDIUM
118.13286020139783,56.283558375946384,29.94177966908491,1,2,97.03941244853077,1,HIGH
78.41836812726241,85.70823087281764,-2.5517820929398174,1,0,100.0,0,MEDIUM
50.128267636665385,17.912385505798575,1.057813361195597,0,2,100.0,0,MEDIUM
89.540992053715,48.36144637292939,-1.40636072626141,0,0,58.732184913836946,0,SAFE
31.008221608110226,72.27641317416206,12.339727598099483,0,1,50.294147700863704,1,MEDIUM
68.4585211258777,48.515774935646526,2.5593046763277933,0,2,33.91232995858382,0,MEDIUM
80.60923742506068,31.956717629145167,6.888663254553799,0,1,59.519319342037285,1,MEDIUM
82.95493422758508,78.28392602687873,8.618242641713197,0,0,55.13871289804979,1,MEDIUM
61.32653318176676,35.06679727624506,12.20544990458882,1,0,67.8180504679895,1,MEDIUM
64.79754231432004,85.0093866389025,-11.803820511756582,1,2,100.0,0,HIGH
88.06517396434543,42.003548337307976,-6.272462444465778,0,0,100.0,1,MEDIUM
81.19466277395354,13.365092441192232,19.080856855586212,0,0,89.27905309341578,1,MEDIUM
63.26239842439278,56.89443231187549,-0.7444002339307179,1,1,88.2801001711171,1,HIGH
47.336561857575106,23.850511649195152,-1.0270026959879504,0,0,93.5383632180812,0,SAFE
58.47894379944859,43.181570201936275,-13.28301371696488,1,2,17.879440737227284,0,HIGH
39.406701270557676,0.0,-7.134120391210737,0,1,83.05992076893622,0,SAFE
20.0,60.92290159699626,-16.359948228054492,1,2,97.7418858539582,0,MEDIUM
72.24875389455876,2.347273727666284,-21.754523712900724,1,2,45.08721163015388,1,HIGH
92.73406707405108,55.1844011678281,17.489311608599213,0,2,81.91495444593787,0,MEDIUM
90.08731639627749,82.17682535887567,-21.15730351867441,1,0,83.49169551662358,1,HIGH
77.92445125369382,14.367965830206089,-16.514397234641603,0,2,67.70363363533336,1,HIGH
61.99223209558559,21.017805889246585,11.387808363575097,0,2,72.61250362295246,0,MEDIUM
64.6331972020408,36.40412952685146,-3.0471723663534136,0,0,77.52075639458177,1,MEDIUM
90.10150085583385,45.0776735813855,3.039553481725517,1,1,27.703912998712568,1,HIGH
27.678602698997075,57.72802380333007,-4.405946034757667,0,2,77.11642450434717,1,MEDIUM
116.19534765262188,93.29961825294173,-6.127362422468875,0,0,78.12288463472117,0,MEDIUM
92.09935869685938,36.24377503688189,-3.0409881167199138,1,0,44.228900022941275,0,MEDIUM
58.74108225882276,43.554620758784495,11.536588884127143,0,0,100.0,1,MEDIUM
34.785095149247155,1.23008768037473,8.533418607713225,0,0,58.089216284503834,0,SAFE
41.811212587225626,52.326499253452006,7.8065616338036,0,1,56.52512020133812,1,MEDIUM
71.37527288475421,57.41415521921611,3.3507130720387117,1,0,63.56279440340919,1,MEDIUM
39.57975351004214,19.87433926499838,4.594792722353852,0,2,53.2871434417406,0,MEDIUM
56.26398656520189,50.365107902585144,-18.814770446474437,0,2,58.32654183244482,1,HIGH
64.17974045767461,37.3367108797508,-12.040858351724353,1,2,99.76412279190352,1,HIGH
63.21871584381865,15.833797615523157,-2.948526416459515,1,0,85.16051826535632,0,MEDIUM
60.170364545937446,77.22861862614381,11.42767637894107,1,1,17.896021466950813,0,HIGH
58.273641051896675,52.37340131455656,-2.941868134203464,1,1,78.88392526714662,0,MEDIUM
33.32539906719796,29.560439158479515,13.838143701231468,0,0,77.74077723276173,0,SAFE
78.96190333873123,8.668559391539414,-4.970727114865233,0,1,54.599645601239295,1,MEDIUM
73.38853201991782,38.82750442516545,35.420656087167174,0,2,45.39915357142846,1,HIGH
96.49688394106917,20.254971005238808,-4.318592757663596,0,2,45.92244042161384,1,HIGH
73.12503172840748,15.841760684778777,-13.837888987756664,1,1,65.04977540421719,1,HIGH
34.77885410502693,49.54985155778537,-4.380949771647063,1,0,28.29753640606512,1,MEDIUM
67.64361282175561,47.05803432129994,16.20451900416973,0,1,39.00853516952384,1,MEDIUM
66.29696122335977,55.86087772479069,2.4395378214733414,0,1,100.0,1,MEDIUM
68.29111893506963,86.36851754750481,21.016982024378567,1,1,62.518059455610725,0,HIGH
